name,gender
seema,f
rukhsar,f
payal,f
anju,f
nanshi,f
sangeeta kumari,f
smt. murti devi,f
anju jain,f
gulshana,f
govind kunwar,f
vijaynti,f
anju jain,f
shalu,f
sunena,f
sabnam,f
kusum,f
poonam kumar,f
shakshi,f
jyoti,f
anchal,f
chanderwati,f
laltia dass,f
ambika,f
sapna,f
jyoti,f
jyoti,f
pooja,f
deepa,f
geeta,f
poonam,f
poonam,f
neelam with 4 years baby sukhmani,f
ku- sonu,f
pooja,f
rekha,f
soni,f
seema devi,f
geeta,f
sahrul nisha,f
kanchan,f
reetu,f
asha,f
bharti,f
pinkey,f
utpana davi,f
brkha,f
nikita,f
preeti,f
suman,f
ku. suman,f
rajenderi,f
jyoti,f
veshali,f
priya,f
smt. mohani devi,f
manju,f
karuna,f
smt madhu,f
manisha,f
geeta rani,f
rajni,f
hina,f
leelawati,f
neelam,f
kiran vharma w/o vimal vharma,f
neeraj,f
krishna with two child,f
sheela,f
swati,f
pooja,f
rehana begam,f
smt shanu,f
smt aachal,f
nilam bhoi,f
jyoti,f
kumari mona,f
sazia,f
mamta,f
kamlesh,f
priyanka,f
parwati,f
jyoti,f
seekha,f
sashi,f
lajjavati,f
partima,f
sheetal,f
kiran,f
deepa,f
chitra,f
sushma,f
monika chorasiya,f
manisha,f
jamee,f
arti,f
smt sangita,f
mamta,f
maya @ neha,f
rina/ rinu,f
mamta,f
long shree devi,f
anju,f
mamta,f
phoolwati,f
soni,f
pooja,f
rita,f
pooja,f
raziya,f
nandini,f
ku. shashi,f
smt lakshmi devi  w/o manoj singh  rawat age 27 ye,f
gulfara,f
smt phoola devi,f
anuradha @ anu,f
sweta,f
neha huq,f
anjali,f
sunita,f
preeti,f
kajal,f
sarita devi,f
smt sima,f
nisha,f
ruby,f
sunita,f
seema,f
chnda mali,f
manisha,f
geeta,f
sneh lata,f
chanda kumari,f
alka sharma,f
sikha,f
beauty,f
rukhsana,f
aarti,f
bunty,f
abha kumari,f
bilkis,f
tina,f
smt. mamta,f
suman,f
geeta,f
meenu @ minakshi,f
sangeeta,f
ambiya,f
jyoti kumari,f
payal,f
simran,f
rajl /raju,f
kiran,f
soni,f
vidya,f
poonam,f
alka,f
kajal,f
rajeswary@rajo@chanchal,f
anaro devi,f
rekha,f
baby,f
ruchi kumari,f
mansi @ minakshi,f
smt pooja,f
reena,f
smt. champa devi,f
sifa,f
sarita,f
sanita,f
sifa,f
smt sudha bisht,f
rihana,f
sarita devi,f
jyoti,f
sheetal,f
kajal,f
poonam,f
yasmin,f
santosh with a child rishi kumar,f
kavita,f
jyoti,f
usha,f
neha suman,f
sarita,f
kosaleya d/osagar singh,f
babita,f
sangita,f
khusbu,f
mamta,f
azmira,f
sapna,f
smt nilam,f
reshma khatoon,f
navita,f
pooja soni,f
tasnim firoz,f
reena,f
roopa,f
rakhi,f
anjali,f
neetu devi,f
kumari sabnam @ monu,f
keli devi,f
bhuli merutha,f
poonam,f
priyanshu,f
nikki kumari,f
fasrun nisha,f
kunti,f
mithlesh,f
nuraish,f
preeti,f
ashiya,f
seema,f
jyoti fransis,f
chandni,f
nirutma,f
shivani,f
sikha,f
priyanka soni,f
simran,f
pooja,f
babita bajali,f
navneet kaur,f
kirshna,f
anju,f
radhika,f
neetu devi,f
priya,f
gaytri,f
dulari,f
radha,f
komal yadav,f
roshni,f
reeta,f
smt parwati,f
sulochna,f
manisha,f
sonam,f
bharti,f
kumari khana gulsan,f
mjudi,f
papu devi,f
shama,f
malti,f
priyanka sharma,f
priti,f
alka,f
salma,f
santosh,f
pooja,f
parkash,f
mohseena,f
smt hasina @ nasima,f
kokila,f
renu,f
kumari sajida,f
srita,f
kavita,f
uma bharti,f
seema,f
rimpy,f
ruksana,f
monika,f
kiran,f
neetu,f
smt. sukhwanti bai,f
seema,f
priyanka,f
munni devi,f
seetal,f
kumari puja,f
sakuntala,f
mamta meena,f
kala bai d/o ramswroop nayak bhopa,f
yinita,f
maya kumari,f
anita,f
rani,f
shilu,f
preeti,f
laxmi,f
amirul nisha,f
nazia firdosh @ khushboo,f
kashis,f
geeta,f
sahana,f
sadhna bhardwaj d/o uma shankar bhardwaj,f
kajal,f
sushila,f
sangita yadav,f
neelam yadav,f
laxmi,f
upasna,f
sumitra devi,f
pooja,f
swati,f
radhika,f
ravinder kaur @ rajni,f
vashanavi @ mona,f
kavit goyar,f
amida @ poonam,f
raju meena,f
manisha,f
smt nisha,f
sapna,f
aanchal,f
sangeeta,f
reetu @ reeta,f
samman,f
reshma,f
ekta,f
rakhi soni,f
kumari monki,f
poonam,f
asmita,f
srimati radhika,f
geeta @ kamla,f
soni kumari,f
vidya devi,f
sonu devi,f
fakiha,f
saheen,f
rukshana,f
sahista @ ruksar,f
renu bala,f
sanna,f
sunita,f
sona,f
klu kumari rokaya,f
ganga ram,f
soniya,f
aafreen fatima,f
shetal,f
sangeeta,f
kajal,f
suchi sharma,f
suman,f
sarswati,f
soniya,f
gita pokharial,f
khusbu,f
ku. reetu,f
sanju yadav,f
jaya,f
geet,f
neha,f
madhu,f
deepti shekhawat,f
doli,f
sushma kapoor,f
pryanka god,f
tulsi,f
radha,f
suraj kumari,f
rani,f
meena @ beena,f
kiran,f
bsram devi,f
manisha,f
durgabai,f
smt rajani,f
fuljhadi & rubby,f
ritu,f
beena,f
bhuri devi,f
durga,f
smt raji devi,f
smt parwati devi,f
hemlata,f
sunita kumawat,f
vimala,f
saroj,f
laxmi,f
bulbul,f
laxmi,f
santosh,f
pooja kumari,f
sabana@moni,f
dolly,f
sonu dhakad,f
madhu,f
neetu,f
akansha,f
tabassum urf mona,f
khushboo kumari,f
ansu,f
khushbu,f
priti,f
muni,f
smt sujata,f
uma devi,f
puspa mintiz,f
annu sharma,f
mansha,f
smt premi devi  &balbant singh&ishwar singh & yuva,f
smt dhapoo devi,f
shahida,f
soniya,f
priyanka,f
rebecca xavier,f
renuka @ reshu,f
krishna,f
meenakshi,f
monika,f
neha,f
rahi@ beby,f
vishakha,f
lushi,f
sawana parveen,f
gudiya,f
deepa,f
rakhi,f
joshna bai,f
komal,f
manju,f
aarifa bano,f
santosh d/o gokul singh r/o kudi taragar  ps jawaj,f
aneeta,f
palak,f
smt samrin,f
raghuvinder kaur bhatia,f
geeta d/o raj kumar,f
sanju,f
amarmula,f
megha,f
priyanka,f
renu,f
kiran gupta,f
priyanka w/o mahesh purve,f
suchita marki,f
sahin,f
meena,f
soniya pandit,f
khushboo,f
vandna,f
rajni,f
sunita,f
mamta pandey,f
saraswati,f
jyoti sharma,f
km doli,f
payana nagar,f
priyanka,f
seema,f
sukhvir kaur,f
urmila,f
kanchan @ rekha,f
nirmal kour,f
sita kumari,f
kanchan,f
anshika,f
anandi,f
pinki,f
smt. sukhdeep kaur w/o nishan singh,f
indra,f
noorjhan,f
anjali,f
kalpana,f
shakuntla,f
smt vinita,f
maya bai,f
chanda kumari,f
pinki,f
tavvasum,f
dolley,f
deepa,f
phoola,f
meenakshi raj sharma,f
leena,f
madhu,f
pooja,f
tajinder kaur,f
rekha,f
seema,f
sunita,f
hemlata @ makku,f
smt.sabita daive,f
laxmi babu,f
sonia,f
pooja,f
baby shine,f
sweta,f
ruby,f
bhawna,f
aarti,f
munni,f
sashi,f
busra @ muskan,f
farzana,f
nidhi,f
komal,f
rizwana,f
roshni balai,f
meenu,f
ku. rekha,f
rizwana,f
km shivani,f
smt. rashida khatoon,f
kavita,f
km. alka,f
guddiya @ gita,f
rashmi chawla,f
sayja,f
sayja,f
kanchan @ chotu,f
mehru nisha,f
shagufta@munny,f
rajni dhawan,f
miss elvis sianhoimuan,f
kumari shri devi,f
sakina,f
ugma parveen,f
madhu,f
girija,f
sonali pandey,f
fatima,f
asha,f
kamal,f
nisha,f
anjani devi,f
lilavati kumari,f
salomi hemroda,f
nisha,f
shiwani,f
vironika,f
nisha,f
priya,f
aarti,f
aarti,f
usha,f
kasish w/o,f
asha devi,f
diti sharma,f
parul,f
asmin,f
pooja,f
hemlata,f
babita,f
pooja,f
durga,f
soni kumari,f
reena @ laxmi,f
babita kumari,f
suman chobe,f
mamta,f
poonam,f
poonam,f
santi with sons suraj and nitin,f
sanju kanwar w/o,f
priti,f
priya,f
pooja,f
pinki,f
neha,f
priyanka,f
anu,f
preeti,f
neetu,f
neha,f
ishu,f
vimla,f
chetana,f
suman,f
sundari,f
neha,f
kunti,f
rukshar,f
laxmi,f
sulekha kumari,f
neha,f
seeba,f
rukhsar,f
roshan bai,f
seema,f
"kanya bai with her 1,1/2 yr. child(girl)",f
munni,f
sushree veena,f
pooja kanwar,f
smt. prami devi,f
babita,f
smt mota,f
smt. balti,f
seema,f
nutan,f
tannu,f
tannu,f
tannu,f
neelam,f
kamna,f
kavita,f
anita d/o ramewsh kumar,f
manju,f
kirti,f
rinki,f
shivani,f
pooja sharma,f
anita,f
pooja,f
isnesh,f
neelam,f
zeenat,f
smt maya devi,f
kumari soniya,f
jamila khatun,f
priyanka,f
kritika,f
neetu,f
gayatri devi,f
ankit goyel,f
soni,f
jyoti / navjot kor / neha,f
sarla devi,f
sapna,f
tiwankle,f
soni,f
pooja,f
renu,f
smt pari bai,f
smt pushpa,f
lalita,f
lalita,f
km simarjeet kaur,f
rekha,f
radha,f
sujanti,f
sapna,f
mariya,f
b. vinothini,f
rashmi @ kajal,f
nargesh,f
huma parveen,f
sonam,f
roshni,f
kiran,f
versha chandera,f
soni devi,f
muskan,f
meena  pawar,f
radha,f
smt premkanta,f
lalita gameti,f
reena,f
rinky,f
farida,f
dolly,f
pooja,f
midhana sahani,f
garima,f
rubi,f
anju kumari,f
pinki,f
seema,f
maya devi,f
seema,f
jyoti,f
fiza khan,f
mumtaj,f
tanjima,f
richa tyagi,f
ruby,f
kiran yadav,f
jamuna,f
sararwati,f
varda khan,f
hemlata,f
mala,f
vandana,f
sangeeta,f
puja sawariya,f
rakhi,f
manvi,f
sangeeta pandey,f
vimla devi,f
lavi,f
sarwitavm,f
reeta devi,f
khushnuma,f
sushila,f
bhavna,f
hema koli,f
pooja,f
mithi urf mamta,f
कु0 शशि रì,f
dimpal,f
km.  shaba,f
aasha,f
mithlesh,f
smt. lalita devi,f
aarti pal,f
amrita,f
jasleen kaur,f
ruchi,f
ranju kumari,f
pooja,f
bindu,f
laxmi,f
vaishanvi,f
santosh,f
soni,f
kanchan sharma,f
valentina anglika,f
rekha,f
babli,f
nandni,f
pooja,f
dhamini,f
musarrat,f
kum nidhi,f
raniya,f
shalini,f
deepa,f
swati yadav,f
mamta garg,f
sudesh kumari,f
gulshan,f
jyoti,f
doli,f
mamoita rai,f
bharti,f
payal,f
rubina,f
yogesh,f
payal,f
harpreet kaur,f
chandani,f
khusbu,f
nishu kumari,f
reena,f
rekha devi,f
jaivanti,f
smt husna,f
kulvinder kaur,f
mamta,f
tulsha,f
meethu sarkar,f
kamini w/o vicky,f
babli,f
nisha,f
kavita,f
suman,f
veena w/o sanjay,f
puja,f
soni,f
farjana bano,f
anjali,f
sunita,f
mahak,f
jyoti,f
khanchan,f
jyoti,f
gulafshan,f
ruchi devi,f
sabina,f
ranu yadev,f
uma @ barkha,f
anayatha naidu,f
ratni,f
devli,f
madhu shukla @ shabana ben ajmeri,f
shaloo @ chinto,f
komal,f
pooja,f
meena,f
pooja,f
pooja @ chunnu,f
rukhsana,f
prabhjot kaur,f
manju,f
sumitra,f
sumitra,f
rambha,f
nini,f
manisha @ jyoti,f
sunita,f
shikha,f
lalita,f
sona devi with a child krishna,f
rachnu,f
priyanka,f
rashimi dayal,f
sweta,f
kavita,f
khushbu,f
jyoti kumari,f
kanchi,f
santosh,f
priti,f
puspha,f
sanjana,f
aarti,f
aarti,f
pushpa kumari,f
lata,f
partibha,f
rinku,f
madina,f
divya kor,f
kusum,f
neelam,f
yoshoda@ pinki,f
rajni,f
hema,f
saroj god,f
gudiya,f
jyoti,f
smt saraswati devi,f
anjana,f
kailashi devi,f
anwari,f
sayara begum,f
sunita,f
usha,f
anchal,f
tulsi @ sulekha,f
meenu rani,f
shallu,f
komal,f
kumari vandna,f
rekha,f
deepa,f
radha bai,f
preety,f
pooja,f
urmila,f
sabiya,f
aruna,f
puja,f
arti,f
devya soni @ poonam,f
smt. chanchal,f
kamla,f
kumari neha,f
jasina khatoon,f
arti kumari sahu,f
mithlesh kumari,f
ankita bagh,f
nusrat,f
geetanjali,f
nanda meena,f
madhuri,f
manju,f
seema,f
kajal,f
suman,f
attar kali,f
rukhsar,f
pinki,f
vinita,f
jyoti,f
juhi,f
smt ranjna verma,f
pooja soren,f
shiena,f
asha @ mamta,f
lokesh,f
anita,f
anita gupta,f
aarti,f
smt seema,f
anju kumari,f
nicharon mosami,f
neha,f
sajiya,f
seema,f
rachna,f
neha,f
smt. seema kunwar,f
shashi,f
rakhi,f
anita kumari,f
geeta,f
pooja,f
reshma,f
poonam,f
laxmi,f
kriti,f
reena,f
ishika,f
munni devi,f
neha,f
kamla,f
miss rachana,f
devideen,f
sandhya,f
ritu,f
varsha,f
anju,f
rajni,f
barkha,f
sudma aggarwal,f
nikki,f
kiran,f
heena,f
rani,f
sangeeta,f
antima,f
roshani,f
ravina @ khusbu,f
sangita,f
shama parveen,f
mamta,f
jahirul nisha,f
baby,f
guddi,f
bhavna,f
bhawana,f
roshni devi,f
divya rani,f
pooja,f
nisha,f
laxmi,f
sheela,f
soniya,f
kumari shilpa,f
veena,f
devendri,f
deepa singh,f
mamta,f
kavita pal,f
shneha,f
sitara,f
kiran,f
nida,f
mumtaj,f
gyatri,f
devi jana,f
pooja,f
aafrin @ dolly,f
aafrin @ dolly,f
minaksi,f
anupama,f
smt rubina,f
mamta,f
pooja,f
chandni,f
kusum,f
"jhingi d/o hago barjo r/o vill. murchi, post+p.s.",f
kavita,f
kavita,f
anita,f
resham,f
krishana yadav,f
sajida,f
smt radha,f
tulsi sharma,f
madhubala,f
pintu devi,f
roopa,f
manisha,f
najiya,f
barkha,f
sanju,f
rakhi,f
neha,f
kamlesh,f
jyoti,f
shanti devi,f
raj kumari,f
monika,f
laxmi alongwith her son shankar aged 2 yrs,f
tulsi,f
sozi sarju,f
sapna rawat,f
heena,f
smt anupriya @ gudiya,f
savita,f
arti,f
afsana,f
shivani,f
shivani,f
chaman devi w/o lt. samay singh,f
pooja,f
seema,f
sital,f
arti,f
nisha,f
anjali,f
phol kumari devi,f
komal,f
mamta,f
ekta@mamta,f
rinku kumari,f
bimlesh,f
soni,f
pinki,f
poonam,f
anjali,f
preeti,f
roobi mathur,f
samreen,f
janwi  chaudhary,f
archana,f
miraz,f
saiesta,f
babli,f
fija khan,f
pooja,f
gudia @ seema,f
neelam,f
khushi,f
suman,f
ritu arora,f
krishna devi,f
rekha kumari,f
alisha waliya,f
simranjeet kaur,f
maya @ almola,f
bholi,f
neeraj,f
kiran,f
kavita,f
resmi jat,f
nikita,f
roobi mathur,f
monika,f
basanti joshi,f
mamta @ varsha,f
twenkle,f
smt. surender chopra,f
pooja,f
gajala,f
roshni,f
swetha @ neha,f
radha bai,f
sonam @ rukaiya,f
sabanam,f
shaira,f
rachana yadav,f
partima,f
pooja mahli,f
muskan @ juhi,f
rekha,f
deepika,f
sunita,f
pooja,f
babita negi,f
jhunnu sarkar,f
santosh,f
kanta devi,f
piryanka,f
anjali tiwari,f
pritika  kumawat,f
pooja,f
sapna,f
guddi,f
mohan devi,f
leelawati,f
baby,f
renu,f
puja,f
prity,f
smt rinki,f
leela,f
smt. gurmala devei,f
rada bai,f
rada bai,f
smt rakhila,f
priya kumari,f
neelam,f
devli,f
jibanti har,f
sita devi,f
komal kohli,f
afsana,f
salma,f
monika,f
soni,f
rashmi jha,f
jannat,f
shana,f
shalini @ rakhi,f
renu,f
poonam,f
smts. gaytri devi,f
deepa,f
priya,f
tajrani,f
pooja,f
sony parveen,f
smt geeta agarwal,f
anjana,f
poonam,f
kanchan,f
mona rathore,f
preeti,f
jyoti,f
sania,f
bharti,f
payal,f
rukshana khatun,f
ruby,f
devi,f
isha maheswari,f
versha,f
noni,f
noni,f
noni,f
noni,f
noni,f
noni,f
noni,f
noni,f
noni,f
noni,f
smt. meera devi,f
sarita devi,f
pooja,f
darshan,f
monika,f
nasira bano,f
rani,f
farhana,f
shama parveen,f
pooja,f
aalina,f
mamta  d/o,f
goldy,f
jatinder kaur,f
arti,f
anu kumari,f
khushbu,f
priyanka,f
laxmi koli,f
lalmuni koda,f
anju parshad,f
smt gulshan bano,f
smt rekha prajapat,f
koshlya,f
rani,f
neha,f
aarti kumari,f
mamta,f
pinki,f
mona,f
priyanka @ pinky,f
anjali,f
depali,f
sanita @ anita,f
smt puja,f
preeti,f
km asha,f
nisa shekhavat,f
radhika,f
rani,f
annu,f
meetu,f
moni kumari,f
shobha kumari,f
jyoti,f
ranu,f
komal,f
neetu,f
meenu yadav,f
neelam,f
soniya,f
ritu mundari,f
smt-sunita devi,f
rukmani tiwari,f
shabnam,f
annu thakur,f
aasma,f
monika sharma d/o anil kumar,f
maya devi,f
anita,f
madhuri,f
noreen khan,f
ravita,f
zeenat,f
anjali @ sheetal,f
sabana,f
jasveer kour,f
madhuri kumari,f
bharti,f
smt. shobha,f
aaradhana,f
monika,f
rama tiwari,f
soniya,f
manful bai,f
smt. dipika,f
smt. rita,f
ku. bharati,f
kajal @ soni,f
kalpana urf loharu,f
anita,f
indra,f
radha,f
mamta,f
priyanka,f
kajal,f
sheetal and child jeet,f
pooja,f
jyoti,f
ratni,f
fareen,f
lalita,f
yasmeen,f
preeti,f
preeti,f
anjali,f
chameli devi,f
pinki,f
ram wati,f
smt. sahjadi,f
waheeda,f
afsana khatun,f
seema,f
sarmeela,f
chanchal kumari,f
ekta,f
anju,f
smt simran,f
laxmi,f
sangeeta,f
seema,f
sangeeta,f
ravina,f
priyanka,f
anju,f
smt soni,f
shalu singh,f
fatma,f
bharti,f
bharti,f
bharti,f
bharti,f
bharti,f
pooja jonwal,f
umma kumari,f
annu,f
vadhi,f
smt chandra,f
kumari kamlesh,f
md faruk,f
shashi seni,f
anita,f
rajiya,f
smt seta devi,f
smt sarin,f
nazrana,f
lali urf kismat,f
sangita & vinita,f
dimpal,f
priya,f
"budhwanti with his son sanju age 2-1/2, & sanjay a",f
anju,f
anjali,f
rinki,f
jaya,f
rimasha,f
pakhali @ jita,f
rachana,f
barkha,f
sapna,f
asha devi,f
poonam devi,f
kumari tanu,f
soni,f
amita,f
nandi devi,f
reshma,f
sheela,f
pawan preet kaur,f
heena parveen,f
soni,f
sonia,f
sabeena,f
vishnu devi,f
bharti,f
lajja devi,f
anita nagesia,f
sandhya rani,f
alma wage,f
vimlesh devi,f
bharti,f
najma,f
annu,f
sonu morya,f
chhagana,f
rosanjahan,f
chhagana,f
monika mehar,f
monika mehar,f
monika mehar,f
monika mehar,f
sudha,f
bhumika,f
ariba khan,f
shikha saklani,f
kusum,f
madhu,f
kajal,f
sabana,f
neelam,f
vinita,f
deepa,f
farheen,f
aafreen,f
soni,f
km mohini,f
riya,f
jyoti gupta,f
sumitra,f
smt sheela,f
meena,f
pooja,f
sonali priydarshni jaina,f
saeshta,f
jainab @ huma,f
rukhsana,f
shabnam,f
soni d/o,f
seema,f
jyoti,f
gauri,f
neelam,f
lalita devi,f
dolo,f
gudiya rani,f
meera,f
shushma,f
kamlesh ( with 1 year child),f
sunita,f
manju,f
smt. somi,f
hema ( with child 11 year akash ).,f
ayushi sharma,f
saloni,f
pooja,f
nisha,f
nitu @ kalu,f
kusum,f
shivani,f
bhawana bharti,f
madhu ishmta,f
yasmin,f
radha devi,f
dhapu,f
mehnaj,f
nisha,f
rakhi,f
rakhi devi,f
manju,f
seema,f
hasbul nisha,f
bhteri,f
smt.khasti devi,f
smt indra devi,f
smt. meena,f
mainka,f
rajani,f
kanchan,f
rawana,f
jully,f
balvinder kaur,f
bironica ekka,f
sapna,f
laxmi,f
manisha,f
nisha,f
kanchan,f
vipasha @ binni,f
shikha,f
anita,f
rekha,f
jyoti,f
smt.saroj,f
alish,f
baliya begam @ chanda,f
kiran,f
suman,f
doli,f
anjali,f
rekha,f
neelam,f
priti,f
seema puri,f
savita,f
bimla,f
shweta,f
gaytri,f
renu,f
gulshan khatton,f
manju,f
rukhsar,f
soniya,f
alkesh,f
km jyoti,f
manju,f
gulista,f
ruksana,f
priyanka dhama,f
pritee,f
kamla,f
smt. soniya,f
sanjida,f
kajal,f
rukhsar,f
hazara,f
babita @ neetu,f
nisha,f
moti zariya devi,f
pooja,f
khushbari@ khushi,f
rubina @ ruhi,f
usha,f
dilshadi begum,f
renuka,f
km doli,f
jasvinder kour,f
mamta,f
priyanka,f
sima,f
frjana,f
neha chopra,f
pushpa devi,f
neha mani,f
rani,f
rupali vishwas,f
pinky devi,f
seema,f
preeti kumari,f
kajal kumari,f
simran,f
suman,f
seema,f
koyal,f
priyanka,f
gulshan,f
rekha,f
begumpur malviya nagar delhi,f
anju,f
poonam,f
savita,f
rambiri,f
renu,f
sunita,f
asha,f
asha,f
meena,f
miss nirmala,f
pooja,f
archana,f
pooja,f
mehvish,f
bushara praveen,f
dipti,f
pushpa,f
sonam,f
ragina,f
pratibha,f
soni kumari,f
smt. mamata,f
preety malhotra,f
preety malhotra,f
santi devi,f
kavita,f
vesali,f
mamta,f
tina,f
kum sangita,f
neetu,f
smt reena,f
samiksa tiwari,f
swati,f
rupa,f
rozina khatun,f
nidhi,f
renu,f
baby kumari,f
simran kaur,f
hasina,f
jiya,f
prem lata,f
ragini,f
renu,f
ashnu begum,f
jenab,f
bhavna,f
kavita,f
ku. bharati sharma,f
poonam,f
neha pandey,f
smt vandana,f
neetu kapoor,f
rubina,f
rashi aggarwal,f
shagufta islam,f
kanti kumari,f
heena,f
sonia,f
bindiya kumari,f
soniya,f
poonam,f
deepali with mother poonam,f
nazma,f
fazin,f
shamim,f
mamta,f
beena devi,f
shanti,f
savita,f
prachi,f
muskan,f
himanshi,f
salama khatun,f
doli,f
rakhi,f
vidya,f
jugani,f
kajal @kuttal,f
roshani,f
poonam devi,f
pushpa,f
nidhi with mother rekha,f
smt. amari devi,f
manti devi,f
manvi,f
rakhi,f
usha singh,f
pooja,f
poonam devi,f
pragati singh,f
prachi  sharma,f
neha kumari,f
aarti,f
beena mandal,f
rubina,f
urvashi,f
imrana parveen,f
smt. mithilesh sahu,f
usha,f
bhawna sharma,f
sabiya khatoon,f
nidhi,f
vipin varma,f
yogita sharma,f
lalita,f
kamini,f
jyoti,f
km reetu,f
riti mandal,f
vedehi,f
santro,f
sunita,f
indra kumari mina,f
mangala devi,f
isha urf neesa verma,f
chanda,f
smt aarti,f
uma davi,f
sunita,f
neha,f
aarti,f
anandwati,f
pooja,f
rukhsana,f
twinkil,f
suriti,f
tanvir fatma,f
nisha,f
sunita devi,f
komal with her 7 years aged daughter diya,f
shiwani,f
parsi devi,f
bashanti devi,f
manju,f
manisha,f
sadhna,f
poonam,f
archna,f
firoza,f
sandhya,f
kanchan,f
pamjeet kaur,f
yashmin,f
kamlajeet,f
juli,f
laskshita,f
yasmin,f
noorjahan,f
sundri,f
pinki,f
neelam,f
chandni,f
annu,f
roshni,f
madhu sharma,f
sobha kumari,f
shahnam,f
urmila,f
poonam,f
sunita,f
kamini,f
bhawna @ noni,f
neelam,f
mamta bai,f
smt. meena,f
sahin,f
deepika,f
sana,f
meenu,f
rihana,f
soonam,f
kanchan,f
tara,f
shun shun,f
durga,f
mithlesh,f
dila,f
rani,f
archana mishra,f
santosh,f
komal,f
rajni,f
salma khatun,f
anuska,f
monika,f
renuka,f
sukhdevi,f
baby sharma,f
smt chanderpati,f
roshan,f
maya,f
morki devi w/o chala ram bheel,f
poonam,f
priti,f
anjal sharma,f
sahishta,f
reshama,f
neha,f
km dipali,f
shanti devi,f
smt jyoti devi,f
smt. jasoda devi,f
gora,f
manisha,f
tasbiha siddique,f
jhora begam,f
aruna,f
mamta,f
bindvasini,f
simran,f
durgawati devi,f
kajal,f
babita,f
sharda @rajbala w/o ramkishan,f
rukshana,f
suman,f
aarti,f
nisha,f
rashida,f
ku. rekha,f
km sayma,f
sudha,f
sukhpreeet kour,f
smt mamata,f
reshma bi,f
kumari babita,f
nisha,f
soni,f
isha thakur and  vidsu thakur,f
sapana mongia,f
rachana,f
gudiya,f
rojmeri murum @ versha merrey,f
dulari,f
savita,f
komal,f
anjana haldar,f
parveen,f
geeta @ radhika,f
radha,f
kumari puja,f
saroj devi,f
bato devi,f
preeti d/o sahab singh,f
sarita @ lali,f
sharmili,f
satyavati,f
anjali @ ragini,f
yashoda,f
kiran,f
payal,f
rakhi,f
indu,f
krishna,f
sheetal,f
shikha,f
bhawani,f
neelam rani,f
manju,f
smt indera devi,f
kamla devi,f
sita kumari,f
sawati,f
afsana,f
ku. khubshu,f
manju,f
poonam,f
chanchal,f
nisha,f
bharti devi,f
rakhi,f
ku.rekha,f
smt uma @ umiya,f
smt bhavana,f
shakuntla devi,f
kiran,f
poonam sharma,f
aarti,f
priyanka,f
smt. rakhi jain,f
soma,f
sahin,f
kajal,f
diya varma@doli,f
richaraj,f
santu,f
raunaf jahan,f
shakina bano,f
mamta,f
sheetal,f
smt  rajo,f
anita,f
swati,f
tajmaha,f
pooja,f
divya,f
priyanka,f
priyanka,f
neelam,f
arti chouhan,f
phol bano,f
kavita,f
sabrin,f
megha,f
hemleta,f
jyoti panchal,f
ekta,f
monika,f
manisha,f
smt. narayani,f
sita,f
kalpana patidar,f
reena,f
bhateri,f
smt laxmi,f
minakumari,f
renu,f
poonam rani,f
janki @ pooja,f
mamata,f
neha goswami,f
pooja devi,f
preeti,f
saroj,f
nisha,f
rakhi,f
lisha,f
sally,f
kanchan,f
sandeepa,f
geeta,f
kanchan,f
kamjeet,f
suman devi,f
km veshali,f
khusbu,f
poonam kumari,f
mukhtyar kaur,f
mala,f
miss sushila kumari,f
suman,f
smt shuman,f
reshma,f
minakshi,f
rajrani,f
anita,f
priti,f
anita,f
nisha,f
mamta,f
sunaina,f
foolmaya,f
roshni,f
geeta,f
suman,f
smt. pooja,f
manisha,f
miss seema,f
smt rupali,f
rekha,f
suman,f
bharti,f
shokraji,f
shivani,f
neetu,f
rupa  kumari,f
saroj,f
smt momina,f
jayuti soni,f
mamta,f
deepmala,f
maya,f
pinki mishra,f
seema,f
devli,f
neeraj,f
savita,f
neha,f
suman,f
jhunna bai,f
jyoti dubey,f
sonia sapra,f
gargi,f
pooja,f
sarika devi,f
bhawana,f
chandni,f
nitu,f
sunita,f
annu,f
suman,f
km soni,f
nassin,f
santosh joshi urf pooja,f
smt  kaushalya,f
albina,f
radha @ sonam,f
archita verma,f
deepa devi,f
jaya,f
momita dass,f
gunjan devi,f
pinky,f
sona,f
nutan sharma,f
priyanka,f
arti kissko,f
rajani,f
madhu,f
neha,f
jamila khatun,f
seema,f
savita,f
shalu,f
neha,f
rimpi,f
hema aroan,f
komal,f
nisha,f
natasha bhan,f
kavita,f
rusan @ karishma,f
sushmita rao,f
poonam,f
unknown,f
neeraj,f
komal sharma,f
ishita sharma,f
girija rani,f
smt. babita,f
mangi bai d/o ramgopal lodha 21 years,f
smt. kali devi,f
manju,f
rabina,f
kiran,f
usha,f
kulvinder kaur,f
priya,f
monika,f
monika,f
nazreen,f
sabnam,f
manita uraw,f
lalita bai,f
basanti,f
raziya,f
rita,f
bivla devi,f
vimlesh,f
nidhi,f
rekha devi,f
rekha,f
pratiksha @ sanjali muram,f
gulfasa,f
satish chander,f
koshalya @ maya,f
prabhila @ gudia,f
smt kavita,f
deepshikha,f
kumari priya,f
raj kumari,f
pooja,f
dolly,f
premi,f
raj shabnam,f
sayeri,f
batul,f
pooja,f
amandeep kaur,f
parmila,f
kachri,f
soniya,f
babita,f
sapna dubey,f
kumari pinku,f
